231231;3801;1520;99999;;;116;1520;;;-;592;MOVEON-siirto;;;;
231231;5121;1520;99999;;;116;1520;;;+;592;MOVEON-siirto;;;;
231231;3801;1520;99999;;;4;6420;;;-;1712;MOVEON-siirto;;;;
231231;5121;6420;99999;;;4;1520;;;+;1712;MOVEON-siirto;;;;
231231;3801;1520;99999;;;2;6420;;;-;856;MOVEON-siirto;;;;
231231;5121;6420;99999;;;2;1520;;;+;856;MOVEON-siirto;;;;
231231;3801;1520;99999;;;10;6420;;;-;4281;MOVEON-siirto;;;;
231231;5121;6420;99999;;;10;1520;;;+;4281;MOVEON-siirto;;;;
231231;3801;1520;99999;;;8;6420;;;-;3425;MOVEON-siirto;;;;
231231;5121;6420;99999;;;8;1520;;;+;3425;MOVEON-siirto;;;;
231231;3801;1520;99999;;;10;6420;;;-;4281;MOVEON-siirto;;;;
231231;5121;6420;99999;;;10;1520;;;+;4281;MOVEON-siirto;;;;
231231;3801;1520;99999;;;22;6420;;;-;9418;MOVEON-siirto;;;;
231231;5121;6420;99999;;;22;1520;;;+;9418;MOVEON-siirto;;;;
231231;3801;1520;99999;;;3;6420;;;-;1284;MOVEON-siirto;;;;
231231;5121;6420;99999;;;3;1520;;;+;1284;MOVEON-siirto;;;;
231231;3801;1520;99999;;;4;3531;;;-;1100;MOVEON-siirto;;;;
231231;5121;3531;99999;;;4;1520;;;+;1100;MOVEON-siirto;;;;
231231;3801;1520;99999;;;15;3541;;;-;4127;MOVEON-siirto;;;;
231231;5121;3541;99999;;;15;1520;;;+;4127;MOVEON-siirto;;;;
231231;3801;1520;99999;;;16;3620;;;-;4402;MOVEON-siirto;;;;
231231;5121;3620;99999;;;16;1520;;;+;4402;MOVEON-siirto;;;;
231231;3801;1520;99999;;;3;3640;;;-;681;MOVEON-siirto;;;;
231231;5121;3640;99999;;;3;1520;;;+;681;MOVEON-siirto;;;;
231231;3801;1520;99999;;;7;6330;;;-;1590;MOVEON-siirto;;;;
231231;5121;6330;99999;;;7;1520;;;+;1590;MOVEON-siirto;;;;
231231;3801;1520;99999;;;25;6340;;;-;5678;MOVEON-siirto;;;;
231231;5121;6340;99999;;;25;1520;;;+;5678;MOVEON-siirto;;;;
231231;3801;1520;99999;;;1;6340;;;-;227;MOVEON-siirto;;;;
231231;5121;6340;99999;;;1;1520;;;+;227;MOVEON-siirto;;;;
231231;3801;1520;99999;;;3;6310;;;-;681;MOVEON-siirto;;;;
231231;5121;6310;99999;;;3;1520;;;+;681;MOVEON-siirto;;;;
231231;3801;1520;99999;;;9;6310;;;-;2044;MOVEON-siirto;;;;
231231;5121;6310;99999;;;9;1520;;;+;2044;MOVEON-siirto;;;;
231231;3801;1520;99999;;;8;6310;;;-;1817;MOVEON-siirto;;;;
231231;5121;6310;99999;;;8;1520;;;+;1817;MOVEON-siirto;;;;
231231;3801;1520;99999;;;13;6310;;;-;2952;MOVEON-siirto;;;;
231231;5121;6310;99999;;;13;1520;;;+;2952;MOVEON-siirto;;;;
231231;3801;1520;99999;;;14;6351;;;-;3179;MOVEON-siirto;;;;
231231;5121;6351;99999;;;14;1520;;;+;3179;MOVEON-siirto;;;;
231231;3801;1520;99999;;;25;3437;;;-;6878;MOVEON-siirto;;;;
231231;5121;3437;99999;;;25;1520;;;+;6878;MOVEON-siirto;;;;
231231;3801;1520;99999;;;15;3437;;;-;4127;MOVEON-siirto;;;;
231231;5121;3437;99999;;;15;1520;;;+;4127;MOVEON-siirto;;;;
231231;3801;1520;99999;;;12;3427;;;-;2761;MOVEON-siirto;;;;
231231;5121;3427;99999;;;12;1520;;;+;2761;MOVEON-siirto;;;;
231231;3801;1520;99999;;;26;3427;;;-;7153;MOVEON-siirto;;;;
231231;5121;3427;99999;;;26;1520;;;+;7153;MOVEON-siirto;;;;
231231;3801;1520;99999;;;53;3428;;;-;13771;MOVEON-siirto;;;;
231231;5121;3428;99999;;;53;1520;;;+;13771;MOVEON-siirto;;;;
231231;3801;1520;99999;;;21;3428;;;-;5777;MOVEON-siirto;;;;
231231;5121;3428;99999;;;21;1520;;;+;5777;MOVEON-siirto;;;;
231231;3801;1520;99999;;;22;3431;;;-;6052;MOVEON-siirto;;;;
