230731;3801;1520;99999;;;133;1520;;;-;636;MOVEON-siirto;;;;
230731;5121;1520;99999;;;133;1520;;;+;636;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;6420;;;-;856;MOVEON-siirto;;;;
230731;5121;6420;99999;;;2;1520;;;+;856;MOVEON-siirto;;;;
230731;3801;1520;99999;;;10;6420;;;-;4278;MOVEON-siirto;;;;
230731;5121;6420;99999;;;10;1520;;;+;4278;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;6420;;;-;3422;MOVEON-siirto;;;;
230731;5121;6420;99999;;;8;1520;;;+;3422;MOVEON-siirto;;;;
230731;3801;1520;99999;;;4;6420;;;-;1711;MOVEON-siirto;;;;
230731;5121;6420;99999;;;4;1520;;;+;1711;MOVEON-siirto;;;;
230731;3801;1520;99999;;;25;6420;;;-;10695;MOVEON-siirto;;;;
230731;5121;6420;99999;;;25;1520;;;+;10695;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;3531;;;-;550;MOVEON-siirto;;;;
230731;5121;3531;99999;;;2;1520;;;+;550;MOVEON-siirto;;;;
230731;3801;1520;99999;;;7;3541;;;-;1923;MOVEON-siirto;;;;
230731;5121;3541;99999;;;7;1520;;;+;1923;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;3610;;;-;275;MOVEON-siirto;;;;
230731;5121;3610;99999;;;1;1520;;;+;275;MOVEON-siirto;;;;
230731;3801;1520;99999;;;14;3620;;;-;3847;MOVEON-siirto;;;;
230731;5121;3620;99999;;;14;1520;;;+;3847;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;1211;;;-;285;MOVEON-siirto;;;;
230731;5121;1211;99999;;;1;1520;;;+;285;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;6340;;;-;1134;MOVEON-siirto;;;;
230731;5121;6340;99999;;;5;1520;;;+;1134;MOVEON-siirto;;;;
230731;3801;1520;99999;;;38;6310;;;-;8618;MOVEON-siirto;;;;
230731;5121;6310;99999;;;38;1520;;;+;8618;MOVEON-siirto;;;;
230731;3801;1520;99999;;;3;6310;;;-;680;MOVEON-siirto;;;;
230731;5121;6310;99999;;;3;1520;;;+;680;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;6351;;;-;1134;MOVEON-siirto;;;;
230731;5121;6351;99999;;;5;1520;;;+;1134;MOVEON-siirto;;;;
230731;3801;1520;99999;;;41;3437;;;-;11266;MOVEON-siirto;;;;
230731;5121;3437;99999;;;41;1520;;;+;11266;MOVEON-siirto;;;;
230731;3801;1520;99999;;;13;3437;;;-;3572;MOVEON-siirto;;;;
230731;5121;3437;99999;;;13;1520;;;+;3572;MOVEON-siirto;;;;
230731;3801;1520;99999;;;22;3427;;;-;6045;MOVEON-siirto;;;;
230731;5121;3427;99999;;;22;1520;;;+;6045;MOVEON-siirto;;;;
230731;3801;1520;99999;;;35;3427;;;-;9347;MOVEON-siirto;;;;
230731;5121;3427;99999;;;35;1520;;;+;9347;MOVEON-siirto;;;;
230731;3801;1520;99999;;;27;3428;;;-;7419;MOVEON-siirto;;;;
230731;5121;3428;99999;;;27;1520;;;+;7419;MOVEON-siirto;;;;
230731;3801;1520;99999;;;18;3428;;;-;4946;MOVEON-siirto;;;;
230731;5121;3428;99999;;;18;1520;;;+;4946;MOVEON-siirto;;;;
230731;3801;1520;99999;;;18;3431;;;-;4946;MOVEON-siirto;;;;
230731;5121;3431;99999;;;18;1520;;;+;4946;MOVEON-siirto;;;;
230731;3801;1520;99999;;;38;3432;;;-;10442;MOVEON-siirto;;;;
230731;5121;3432;99999;;;38;1520;;;+;10442;MOVEON-siirto;;;;
230731;3801;1520;99999;;;59;3433;;;-;16212;MOVEON-siirto;;;;
230731;5121;3433;99999;;;59;1520;;;+;16212;MOVEON-siirto;;;;
230731;3801;1520;99999;;;4;3420;;;-;1099;MOVEON-siirto;;;;
230731;5121;3420;99999;;;4;1520;;;+;1099;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;3420;;;-;1374;MOVEON-siirto;;;;
230731;5121;3420;99999;;;5;1520;;;+;1374;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;3420;;;-;1374;MOVEON-siirto;;;;
230731;5121;3420;99999;;;5;1520;;;+;1374;MOVEON-siirto;;;;
230731;3801;1520;99999;;;4;3420;;;-;1099;MOVEON-siirto;;;;
230731;5121;3420;99999;;;4;1520;;;+;1099;MOVEON-siirto;;;;
230731;3801;1520;99999;;;16;3422;;;-;4397;MOVEON-siirto;;;;
230731;5121;3422;99999;;;16;1520;;;+;4397;MOVEON-siirto;;;;
230731;3801;1520;99999;;;17;3422;;;-;4671;MOVEON-siirto;;;;
230731;5121;3422;99999;;;17;1520;;;+;4671;MOVEON-siirto;;;;
230731;3801;1520;99999;;;35;3421;;;-;9617;MOVEON-siirto;;;;
230731;5121;3421;99999;;;35;1520;;;+;9617;MOVEON-siirto;;;;
230731;3801;1520;99999;;;45;3360;;;-;12095;MOVEON-siirto;;;;
230731;5121;3360;99999;;;45;1520;;;+;12095;MOVEON-siirto;;;;
230731;3801;1520;99999;;;20;3360;;;-;5496;MOVEON-siirto;;;;
230731;5121;3360;99999;;;20;1520;;;+;5496;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;3360;;;-;550;MOVEON-siirto;;;;
230731;5121;3360;99999;;;2;1520;;;+;550;MOVEON-siirto;;;;
230731;3801;1520;99999;;;11;3415;;;-;3023;MOVEON-siirto;;;;
230731;5121;3415;99999;;;11;1520;;;+;3023;MOVEON-siirto;;;;
230731;3801;1520;99999;;;38;3417;;;-;10442;MOVEON-siirto;;;;
230731;5121;3417;99999;;;38;1520;;;+;10442;MOVEON-siirto;;;;
230731;3801;1520;99999;;;33;3419;;;-;9068;MOVEON-siirto;;;;
230731;5121;3419;99999;;;33;1520;;;+;9068;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;3435;;;-;2198;MOVEON-siirto;;;;
230731;5121;3435;99999;;;8;1520;;;+;2198;MOVEON-siirto;;;;
230731;3801;1520;99999;;;38;3530;;;-;10442;MOVEON-siirto;;;;
230731;5121;3530;99999;;;38;1520;;;+;10442;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;3370;;;-;1374;MOVEON-siirto;;;;
230731;5121;3370;99999;;;5;1520;;;+;1374;MOVEON-siirto;;;;
230731;3801;1520;99999;;;16;3370;;;-;4397;MOVEON-siirto;;;;
230731;5121;3370;99999;;;16;1520;;;+;4397;MOVEON-siirto;;;;
230731;3801;1520;99999;;;24;3370;;;-;6595;MOVEON-siirto;;;;
230731;5121;3370;99999;;;24;1520;;;+;6595;MOVEON-siirto;;;;
230731;3801;1520;99999;;;14;3370;;;-;3847;MOVEON-siirto;;;;
230731;5121;3370;99999;;;14;1520;;;+;3847;MOVEON-siirto;;;;
230731;3801;1520;99999;;;9;3370;;;-;2473;MOVEON-siirto;;;;
230731;5121;3370;99999;;;9;1520;;;+;2473;MOVEON-siirto;;;;
230731;3801;1520;99999;;;20;3411;;;-;5496;MOVEON-siirto;;;;
230731;5121;3411;99999;;;20;1520;;;+;5496;MOVEON-siirto;;;;
230731;3801;1520;99999;;;30;3414;;;-;8244;MOVEON-siirto;;;;
230731;5121;3414;99999;;;30;1520;;;+;8244;MOVEON-siirto;;;;
230731;3801;1520;99999;;;7;3416;;;-;1923;MOVEON-siirto;;;;
230731;5121;3416;99999;;;7;1520;;;+;1923;MOVEON-siirto;;;;
230731;3801;1520;99999;;;23;3418;;;-;6320;MOVEON-siirto;;;;
230731;5121;3418;99999;;;23;1520;;;+;6320;MOVEON-siirto;;;;
230731;3801;1520;99999;;;30;3434;;;-;7974;MOVEON-siirto;;;;
230731;5121;3434;99999;;;30;1520;;;+;7974;MOVEON-siirto;;;;
230731;3801;1520;99999;;;31;3540;;;-;8518;MOVEON-siirto;;;;
230731;5121;3540;99999;;;31;1520;;;+;8518;MOVEON-siirto;;;;
230731;3801;1520;99999;;;11;5211;;;-;3023;MOVEON-siirto;;;;
230731;5121;5211;99999;;;11;1520;;;+;3023;MOVEON-siirto;;;;
230731;3801;1520;99999;;;25;5212;;;-;6870;MOVEON-siirto;;;;
230731;5121;5212;99999;;;25;1520;;;+;6870;MOVEON-siirto;;;;
230731;3801;1520;99999;;;4;5216;;;-;1099;MOVEON-siirto;;;;
230731;5121;5216;99999;;;4;1520;;;+;1099;MOVEON-siirto;;;;
230731;3801;1520;99999;;;46;5217;;;-;12640;MOVEON-siirto;;;;
230731;5121;5217;99999;;;46;1520;;;+;12640;MOVEON-siirto;;;;
230731;3801;1520;99999;;;14;5227;;;-;3847;MOVEON-siirto;;;;
230731;5121;5227;99999;;;14;1520;;;+;3847;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;5240;;;-;2198;MOVEON-siirto;;;;
230731;5121;5240;99999;;;8;1520;;;+;2198;MOVEON-siirto;;;;
230731;3801;1520;99999;;;6;5241;;;-;1649;MOVEON-siirto;;;;
230731;5121;5241;99999;;;6;1520;;;+;1649;MOVEON-siirto;;;;
230731;3801;1520;99999;;;15;5241;;;-;4122;MOVEON-siirto;;;;
230731;5121;5241;99999;;;15;1520;;;+;4122;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;5247;;;-;275;MOVEON-siirto;;;;
230731;5121;5247;99999;;;1;1520;;;+;275;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;5251;;;-;275;MOVEON-siirto;;;;
230731;5121;5251;99999;;;1;1520;;;+;275;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;5410;;;-;10;MOVEON-siirto;;;;
230731;5121;5410;99999;;;2;1520;;;+;10;MOVEON-siirto;;;;
230731;3801;1520;99999;;;5;5421;;;-;24;MOVEON-siirto;;;;
230731;5121;5421;99999;;;5;1520;;;+;24;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;5219;;;-;275;MOVEON-siirto;;;;
230731;5121;5219;99999;;;1;1520;;;+;275;MOVEON-siirto;;;;
230731;3801;1520;99999;;;14;5243;;;-;3847;MOVEON-siirto;;;;
230731;5121;5243;99999;;;14;1520;;;+;3847;MOVEON-siirto;;;;
230731;3801;1520;99999;;;3;5245;;;-;824;MOVEON-siirto;;;;
230731;5121;5245;99999;;;3;1520;;;+;824;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;4216;;;-;1814;MOVEON-siirto;;;;
230731;5121;4216;99999;;;8;1520;;;+;1814;MOVEON-siirto;;;;
230731;3801;1520;99999;;;4;4216;;;-;907;MOVEON-siirto;;;;
230731;5121;4216;99999;;;4;1520;;;+;907;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;4216;;;-;1814;MOVEON-siirto;;;;
230731;5121;4216;99999;;;8;1520;;;+;1814;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;4217;;;-;454;MOVEON-siirto;;;;
230731;5121;4217;99999;;;2;1520;;;+;454;MOVEON-siirto;;;;
230731;3801;1520;99999;;;95;4311;;;-;26105;MOVEON-siirto;;;;
230731;5121;4311;99999;;;95;1520;;;+;26105;MOVEON-siirto;;;;
230731;3801;1520;99999;;;3;4314;;;-;680;MOVEON-siirto;;;;
230731;5121;4314;99999;;;3;1520;;;+;680;MOVEON-siirto;;;;
230731;3801;1520;99999;;;7;4315;;;-;1587;MOVEON-siirto;;;;
230731;5121;4315;99999;;;7;1520;;;+;1587;MOVEON-siirto;;;;
230731;3801;1520;99999;;;9;4410;;;-;2563;MOVEON-siirto;;;;
230731;5121;4410;99999;;;9;1520;;;+;2563;MOVEON-siirto;;;;
230731;3801;1520;99999;;;14;4611;;;-;3847;MOVEON-siirto;;;;
230731;5121;4611;99999;;;14;1520;;;+;3847;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;4620;;;-;2198;MOVEON-siirto;;;;
230731;5121;4620;99999;;;8;1520;;;+;2198;MOVEON-siirto;;;;
230731;3801;1520;99999;;;8;4620;;;-;2198;MOVEON-siirto;;;;
230731;5121;4620;99999;;;8;1520;;;+;2198;MOVEON-siirto;;;;
230731;3801;1520;99999;;;22;4620;;;-;6045;MOVEON-siirto;;;;
230731;5121;4620;99999;;;22;1520;;;+;6045;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;4631;;;-;454;MOVEON-siirto;;;;
230731;5121;4631;99999;;;2;1520;;;+;454;MOVEON-siirto;;;;
230731;3801;1520;99999;;;7;4661;;;-;1923;MOVEON-siirto;;;;
230731;5121;4661;99999;;;7;1520;;;+;1923;MOVEON-siirto;;;;
230731;3801;1520;99999;;;15;2210;;;-;4272;MOVEON-siirto;;;;
230731;5121;2210;99999;;;15;1520;;;+;4272;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;2220;;;-;570;MOVEON-siirto;;;;
230731;5121;2220;99999;;;2;1520;;;+;570;MOVEON-siirto;;;;
230731;3801;1520;99999;;;28;4430;;;-;6854;MOVEON-siirto;;;;
230731;5121;4430;99999;;;28;1520;;;+;6854;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;4511;;;-;285;MOVEON-siirto;;;;
230731;5121;4511;99999;;;1;1520;;;+;285;MOVEON-siirto;;;;
230731;3801;1520;99999;;;87;2311;;;-;23366;MOVEON-siirto;;;;
230731;5121;2311;99999;;;87;1520;;;+;23366;MOVEON-siirto;;;;
230731;3801;1520;99999;;;1;2311;;;-;275;MOVEON-siirto;;;;
230731;5121;2311;99999;;;1;1520;;;+;275;MOVEON-siirto;;;;
230731;3801;1520;99999;;;7;6250;;;-;1365;MOVEON-siirto;;;;
230731;5121;6250;99999;;;7;1520;;;+;1365;MOVEON-siirto;;;;
230731;3801;1520;99999;;;17;6430;;;-;81;MOVEON-siirto;;;;
230731;5121;6430;99999;;;17;1520;;;+;81;MOVEON-siirto;;;;
230731;3801;1520;99999;;;27;6521;;;-;6879;MOVEON-siirto;;;;
230731;5121;6521;99999;;;27;1520;;;+;6879;MOVEON-siirto;;;;
230731;3801;1520;99999;;;114;6522;;;-;29705;MOVEON-siirto;;;;
230731;5121;6522;99999;;;114;1520;;;+;29705;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;6523;;;-;550;MOVEON-siirto;;;;
230731;5121;6523;99999;;;2;1520;;;+;550;MOVEON-siirto;;;;
230731;3801;1520;99999;;;16;1520;;;-;3629;MOVEON-siirto;;;;
230731;5121;1520;99999;;;16;1520;;;+;3629;MOVEON-siirto;;;;
230731;3801;1520;99999;;;31;6210;;;-;5920;MOVEON-siirto;;;;
230731;5121;6210;99999;;;31;1520;;;+;5920;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;6210;;;-;454;MOVEON-siirto;;;;
230731;5121;6210;99999;;;2;1520;;;+;454;MOVEON-siirto;;;;
230731;3801;1520;99999;;;12;6210;;;-;1833;MOVEON-siirto;;;;
230731;5121;6210;99999;;;12;1520;;;+;1833;MOVEON-siirto;;;;
230731;3801;1520;99999;;;6;6450;;;-;1649;MOVEON-siirto;;;;
230731;5121;6450;99999;;;6;1520;;;+;1649;MOVEON-siirto;;;;
230731;3801;1520;99999;;;15;6240;;;-;3402;MOVEON-siirto;;;;
230731;5121;6240;99999;;;15;1520;;;+;3402;MOVEON-siirto;;;;
230731;3801;1520;99999;;;2;6240;;;-;454;MOVEON-siirto;;;;
