221031;3801;1520;99999;;;415;0000;;;-;4519;MOVEON-siirto;;;;
221031;5521;0000;99999;;;415;1520;;;+;4519;MOVEON-siirto;;;;
221031;3801;1520;99999;;;25;0001;;;-;272;MOVEON-siirto;;;;
221031;5521;0001;99999;;;25;1520;;;+;272;MOVEON-siirto;;;;
221031;3801;1520;99999;;;358;0002;;;-;3898;MOVEON-siirto;;;;
221031;5521;0002;99999;;;358;1520;;;+;3898;MOVEON-siirto;;;;
221031;3801;1520;99999;;;75;0003;;;-;817;MOVEON-siirto;;;;
221031;5521;0003;99999;;;75;1520;;;+;817;MOVEON-siirto;;;;
221031;3801;1520;99999;;;14;0004;;;-;152;MOVEON-siirto;;;;
221031;5521;0004;99999;;;14;1520;;;+;152;MOVEON-siirto;;;;
221031;3801;1520;99999;;;6;6420;;;-;2603;MOVEON-siirto;;;;
221031;5521;6420;99999;;;6;1520;;;+;2603;MOVEON-siirto;;;;
221031;3801;1520;99999;;;11;6420;;;-;4773;MOVEON-siirto;;;;
221031;5521;6420;99999;;;11;1520;;;+;4773;MOVEON-siirto;;;;
221031;3801;1520;99999;;;2;6420;;;-;868;MOVEON-siirto;;;;
221031;5521;6420;99999;;;2;1520;;;+;868;MOVEON-siirto;;;;
221031;3801;1520;99999;;;6;6420;;;-;2603;MOVEON-siirto;;;;
221031;5521;6420;99999;;;6;1520;;;+;2603;MOVEON-siirto;;;;
221031;3801;1520;99999;;;8;6420;;;-;3471;MOVEON-siirto;;;;
221031;5521;6420;99999;;;8;1520;;;+;3471;MOVEON-siirto;;;;
221031;3801;1520;99999;;;4;6420;;;-;1736;MOVEON-siirto;;;;
221031;5521;6420;99999;;;4;1520;;;+;1736;MOVEON-siirto;;;;
221031;3801;1520;99999;;;7;6420;;;-;3037;MOVEON-siirto;;;;
221031;5521;6420;99999;;;7;1520;;;+;3037;MOVEON-siirto;;;;
221031;3801;1520;99999;;;11;6420;;;-;4773;MOVEON-siirto;;;;
221031;5521;6420;99999;;;11;1520;;;+;4773;MOVEON-siirto;;;;
221031;3801;1520;99999;;;8;3531;;;-;2247;MOVEON-siirto;;;;
221031;5521;3531;99999;;;8;1520;;;+;2247;MOVEON-siirto;;;;
221031;3801;1520;99999;;;8;3541;;;-;2247;MOVEON-siirto;;;;
221031;5521;3541;99999;;;8;1520;;;+;2247;MOVEON-siirto;;;;
221031;3801;1520;99999;;;8;3610;;;-;1167;MOVEON-siirto;;;;
221031;5521;3610;99999;;;8;1520;;;+;1167;MOVEON-siirto;;;;
221031;3801;1520;99999;;;62;1520;;;-;13551;MOVEON-siirto;;;;
221031;5521;1520;99999;;;62;1520;;;+;13551;MOVEON-siirto;;;;
221031;3801;1520;99999;;;4;6310;;;-;932;MOVEON-siirto;;;;
221031;5521;6310;99999;;;4;1520;;;+;932;MOVEON-siirto;;;;
221031;3801;1520;99999;;;9;6310;;;-;2096;MOVEON-siirto;;;;
